data,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+
2020-01-31T00:00:00,0.2857142857142857,0.8571428571428571,1.5714285714285714,2.4285714285714284,2.857142857142857,5.428571428571429,2.857142857142857,5.571428571428571,3.857142857142857,1.4285714285714286
2020-02-01T00:00:00,0.42857142857142855,0.8571428571428571,1.4285714285714286,2.5714285714285716,3.4285714285714284,5.428571428571429,2.5714285714285716,6.571428571428571,4.142857142857143,1.2857142857142858
2020-02-02T00:00:00,0.14285714285714285,0.8571428571428571,1.2857142857142858,2.142857142857143,3.4285714285714284,5.285714285714286,2.4285714285714284,7.285714285714286,4.428571428571429,1.4285714285714286
2020-02-03T00:00:00,0.14285714285714285,0.42857142857142855,1.0,2.0,3.142857142857143,4.571428571428571,2.7142857142857144,7.857142857142857,4.571428571428571,1.1428571428571428
2020-02-04T00:00:00,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.4285714285714286,2.857142857142857,3.5714285714285716,2.5714285714285716,6.0,5.142857142857143,1.1428571428571428
2020-02-05T00:00:00,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.2857142857142858,2.7142857142857144,2.857142857142857,2.142857142857143,5.0,5.0,1.0
2020-02-06T00:00:00,0.14285714285714285,0.14285714285714285,0.8571428571428571,1.7142857142857142,3.142857142857143,3.2857142857142856,2.7142857142857144,6.428571428571429,5.857142857142857,1.1428571428571428
2020-02-07T00:00:00,0.14285714285714285,0.0,1.0,1.7142857142857142,3.142857142857143,2.857142857142857,3.142857142857143,6.142857142857143,6.142857142857143,0.8571428571428571
2020-02-08T00:00:00,0.14285714285714285,0.0,1.1428571428571428,1.5714285714285714,3.7142857142857144,3.4285714285714284,4.142857142857143,6.142857142857143,7.0,0.8571428571428571
2020-02-09T00:00:00,0.2857142857142857,0.0,1.0,2.0,4.0,4.285714285714286,4.857142857142857,6.285714285714286,7.571428571428571,0.8571428571428571
2020-02-10T00:00:00,0.2857142857142857,0.14285714285714285,1.1428571428571428,2.4285714285714284,4.428571428571429,6.0,6.0,6.714285714285714,9.285714285714286,1.0
2020-02-11T00:00:00,0.42857142857142855,0.2857142857142857,1.8571428571428572,3.857142857142857,6.0,9.285714285714286,9.428571428571429,11.285714285714286,11.571428571428571,1.1428571428571428
2020-02-12T00:00:00,0.5714285714285714,0.2857142857142857,2.0,4.285714285714286,6.142857142857143,11.285714285714286,12.142857142857142,13.571428571428571,12.857142857142858,1.4285714285714286
2020-02-13T00:00:00,1.0,0.2857142857142857,2.0,5.285714285714286,7.571428571428571,12.571428571428571,15.0,16.428571428571427,13.571428571428571,1.5714285714285714
2020-02-14T00:00:00,1.0,0.42857142857142855,2.142857142857143,6.571428571428571,10.428571428571429,15.714285714285714,19.142857142857142,21.428571428571427,15.285714285714286,2.142857142857143
2020-02-15T00:00:00,0.8571428571428571,0.7142857142857143,2.5714285714285716,6.857142857142857,10.857142857142858,17.285714285714285,21.857142857142858,25.571428571428573,16.285714285714285,2.857142857142857
2020-02-16T00:00:00,0.7142857142857143,1.2857142857142858,4.428571428571429,9.428571428571429,15.571428571428571,25.0,33.57142857142857,35.142857142857146,23.857142857142858,4.857142857142857
2020-02-17T00:00:00,0.7142857142857143,1.4285714285714286,5.0,11.285714285714286,20.857142857142858,31.285714285714285,41.714285714285715,43.0,27.714285714285715,5.285714285714286
2020-02-18T00:00:00,0.7142857142857143,2.0,5.714285714285714,14.0,26.0,38.42857142857143,48.142857142857146,48.857142857142854,31.285714285714285,6.0
2020-02-19T00:00:00,1.2857142857142858,2.4285714285714284,8.285714285714286,17.428571428571427,33.0,48.0,57.42857142857143,62.714285714285715,39.714285714285715,7.571428571428571
2020-02-20T00:00:00,1.4285714285714286,3.4285714285714284,12.571428571428571,20.0,41.285714285714285,62.285714285714285,69.14285714285714,79.42857142857143,49.142857142857146,9.142857142857142
2020-02-21T00:00:00,1.5714285714285714,4.0,14.285714285714286,24.857142857142858,50.714285714285715,78.0,89.0,100.71428571428571,63.714285714285715,10.0
2020-02-22T00:00:00,1.8571428571428572,4.285714285714286,16.285714285714285,27.571428571428573,61.285714285714285,93.57142857142857,103.57142857142857,120.57142857142857,76.57142857142857,11.857142857142858
2020-02-23T00:00:00,2.5714285714285716,4.0,17.714285714285715,30.714285714285715,67.71428571428571,106.71428571428571,112.14285714285714,137.0,87.0,13.428571428571429
2020-02-24T00:00:00,3.7142857142857144,4.285714285714286,19.857142857142858,36.285714285714285,82.28571428571429,131.14285714285714,137.42857142857142,162.14285714285714,105.14285714285714,16.571428571428573
2020-02-25T00:00:00,4.142857142857143,4.571428571428571,20.857142857142858,40.285714285714285,90.42857142857143,150.0,154.28571428571428,182.71428571428572,123.0,19.285714285714285
2020-02-26T00:00:00,4.428571428571429,7.428571428571429,28.428571428571427,52.714285714285715,116.85714285714286,196.28571428571428,202.0,242.71428571428572,167.28571428571428,26.428571428571427
2020-02-27T00:00:00,4.285714285714286,8.285714285714286,31.857142857142858,65.14285714285714,135.57142857142858,225.0,242.0,277.7142857142857,192.85714285714286,30.714285714285715
2020-02-28T00:00:00,5.428571428571429,8.857142857142858,38.857142857142854,74.28571428571429,154.71428571428572,259.42857142857144,272.0,316.14285714285717,224.28571428571428,38.142857142857146
2020-02-29T00:00:00,5.857142857142857,9.142857142857142,42.142857142857146,88.0,173.57142857142858,288.7142857142857,302.0,344.57142857142856,245.57142857142858,42.57142857142857
2020-03-01T00:00:00,6.142857142857143,10.714285714285714,49.142857142857146,105.42857142857143,206.28571428571428,331.85714285714283,341.14285714285717,389.7142857142857,275.42857142857144,48.42857142857143
2020-03-02T00:00:00,6.714285714285714,11.428571428571429,56.285714285714285,122.0,235.14285714285714,377.7142857142857,380.42857142857144,432.7142857142857,305.42857142857144,53.0
2020-03-03T00:00:00,7.285714285714286,12.142857142857142,67.14285714285714,142.57142857142858,271.85714285714283,425.7142857142857,429.85714285714283,487.0,340.14285714285717,60.142857142857146
2020-03-04T00:00:00,7.285714285714286,11.571428571428571,77.85714285714286,161.71428571428572,299.14285714285717,465.0,466.14285714285717,502.0,345.2857142857143,61.57142857142857
2020-03-05T00:00:00,8.857142857142858,13.857142857142858,91.28571428571429,188.28571428571428,352.2857142857143,544.0,510.57142857142856,543.2857142857143,377.7142857142857,71.57142857142857
2020-03-06T00:00:00,10.0,20.142857142857142,111.0,229.42857142857142,428.7142857142857,648.7142857142857,602.2857142857143,627.4285714285714,428.2857142857143,83.42857142857143
2020-03-07T00:00:00,13.714285714285714,23.285714285714285,131.85714285714286,259.0,470.42857142857144,713.0,650.4285714285714,666.7142857142857,454.57142857142856,87.42857142857143
